Displacement,Force
0.0010932264072678,160839.09433317467
0.0011032264072678001,156660.51544953015
0.0011132264072678001,153409.66796859878
0.0011232264072678002,149266.9793153621
0.0011332264072678002,145909.58943394315
0.0011432264072678002,142758.3586945261
0.0011532264072678002,139348.30629682593
0.0011632264072678003,136197.33554397602
0.0011732264072678003,133200.90459500102
0.0011832264072678003,129583.60914642713
0.0011932264072678004,125978.36479896364
0.0012032264072678004,110799.2069860163
0.0012132264072678004,108799.81035648113
0.0012232264072678004,106821.17920818887
0.0012332264072678005,104882.43649454563
0.0012432264072678005,102949.74921551824
0.0012532264072678005,101127.8328925093
0.0012632264072678005,99309.1086170322
0.0012732264072678006,97569.69817851415
0.0012832264072678006,95833.63910159565
0.0012932264072678006,94092.97664585405
0.0013032264072678006,92444.80414119597
0.0013132264072678007,90790.74145126977
0.0013232264072678007,89175.83213486998
0.0013332264072678007,87600.39620326413
0.0013432264072678007,86063.56308386446
0.0013532264072678008,84557.8662389317
0.0013632264072678008,83070.50334036899
0.0013732264072678008,81645.32229022292
0.0013832264072678009,80290.61946862898
0.0013932264072678009,78870.3332462386
0.001403226407267801,77531.78451416825
0.001413226407267801,76224.80585226849
0.001423226407267801,74948.24946566747
0.001433226407267801,73690.3781440846
0.001443226407267801,72470.51140628399
0.001453226407267801,71285.63328849126
0.001463226407267801,70154.11922063492
0.001473226407267801,68979.71278646418
0.0014832264072678011,67897.52654222681
0.0014932264072678011,66787.92861104009
0.0015032264072678012,65663.51134748393
0.0015132264072678012,64595.43019964349
0.0015232264072678012,63545.80825998864
0.0015332264072678012,62528.95113931562
0.0015432264072678013,61553.9333553548
0.0015532264072678013,60549.24049474965
0.0015632264072678013,59589.50204449381
0.0015732264072678013,58672.65635058384
0.0015832264072678014,57707.23183359422
0.0015932264072678014,56790.72898090079
0.0016032264072678014,55889.892662667444
0.0016132264072678015,55005.04517211826
0.0016232264072678015,54142.3370768822
0.0016332264072678015,53300.61336389041
0.0016432264072678015,52473.50278234372
0.0016532264072678016,51663.678404753744
0.0016632264072678016,50870.66703512663
0.0016732264072678016,50094.02267338465
0.0016832264072678016,49333.260770134475
0.0016932264072678017,48603.34775418178
0.0017032264072678017,47857.71003481139
0.0017132264072678017,47142.42832170063
0.0017232264072678017,46439.4036891485
0.0017332264072678018,45752.57065728282
0.0017432264072678018,45081.10672699425
0.0017532264072678018,44433.703809384875
0.0017632264072678018,43773.74153460173
0.0017732264072678019,43139.4072351153
0.001783226407267802,42529.05990215452
0.001793226407267802,41918.840694321276
0.001803226407267802,41309.06260621936
0.001813226407267802,40722.45543696446
0.001823226407267802,40146.98819037487
0.001833226407267802,39581.067436270365
0.001843226407267802,39028.606977133095
0.001853226407267802,38485.15164680473
0.0018632264072678021,37961.146464098434
0.0018732264072678021,37428.5086210872
0.0018832264072678022,36923.76062147657
0.0018932264072678022,36410.821229317495
0.0019032264072678022,35916.05614445321
0.0019132264072678022,35438.37408006572
0.0019232264072678023,34953.305999617274
0.0019332264072678023,34485.0780699608
0.0019432264072678023,34025.25702877053
0.001953226407267802,33572.755191386175
0.001963226407267802,33129.311457458985
0.001973226407267802,32694.593998313354
0.001983226407267802,32273.39113984298
0.0019932264072678022,31851.416461974313
0.0020032264072678023,31429.88891729934
0.0020132264072678023,31021.654495115195
0.0020232264072678023,30622.11639075948
0.0020332264072678023,30234.711114898884
0.0020432264072678024,29842.10394286637
0.0020532264072678024,29462.258454690596
0.0020632264072678024,29088.925343334387
0.0020732264072678024,28727.421226293616
0.0020832264072678025,28366.643546194704
0.0020932264072678025,28011.969515490873
0.0021032264072678025,27663.226697326343
0.0021132264072678025,27315.293073085544
0.0021232264072678026,26978.331111770305
0.0021332264072678026,26646.96803050046
0.0021432264072678026,26321.11247378001
0.0021532264072678027,26000.65692340402
0.0021632264072678027,25684.981188371366
0.0021732264072678027,25375.519374525604
0.0021832264072678027,25070.121202048656
0.0021932264072678028,24770.677173940403
0.002203226407267803,24475.60540857286
0.002213226407267803,24189.255768258707
0.002223226407267803,23899.6649666148
0.002233226407267803,23618.658817524338
0.002243226407267803,23345.81985544569
0.002253226407267803,23069.95855869754
0.002263226407267803,22802.159146272475
0.002273226407267803,22538.57161662492
0.002283226407267803,22279.12588228688
0.002293226407267803,22027.059686403783
0.002303226407267803,21772.320123555142
0.002313226407267803,21524.8521985232
0.002323226407267803,21281.201423435145
0.002333226407267803,21041.26523792416
0.002343226407267803,20804.97888886841
0.002353226407267803,20572.302115339775
0.002363226407267803,20343.161052806554
0.0023732264072678032,20117.50104883658
0.0023832264072678033,19895.257566988068
0.0023932264072678033,19676.36636604024
0.0024032264072678033,19463.408118848034
0.0024132264072678033,19250.99275902924
0.0024232264072678034,19039.156867208483
0.0024332264072678034,18835.577457426534
0.0024432264072678034,18632.49210369059
0.0024532264072678034,18432.393134977705
0.0024632264072678035,18232.848166496144
0.0024732264072678035,18040.95424933757
0.0024832264072678035,17849.526442201543
0.0024932264072678035,17660.872902241386
0.0025032264072678036,17474.95160571557
0.0025132264072678036,17291.710969249834
0.0025232264072678036,17111.093289796623
0.0025332264072678037,16933.06248635034
0.0025432264072678037,16755.520255609168
0.0025532264072678037,16582.584195134972
0.0025632264072678037,16412.075963844978
0.0025732264072678038,16243.974010078047
0.0025832264072678038,16080.118902496075
0.002593226407267804,15914.814215415527
0.002603226407267804,15755.517680231702
0.002613226407267804,15596.612300734681
0.002623226407267804,15439.907788389324
0.002633226407267804,15285.371958845846
0.002643226407267804,15131.25364968424
0.002653226407267804,14982.652117211139
0.002663226407267804,14832.756238077614
0.002673226407267804,14688.17514849399
0.002683226407267804,14543.943347128332
0.002693226407267804,14400.091534443602
0.002703226407267804,14261.297746630014
0.002713226407267804,14122.834192541948
0.002723226407267804,13984.731890216994
0.002733226407267804,13849.985817679793
0.002743226407267804,13718.451201178728
0.0027532264072678042,13587.237589014328
0.0027632264072678043,13456.221463011032
0.0027732264072678043,13328.626942886354
0.0027832264072678043,13202.557334495797
0.0027932264072678043,13079.449196905818
0.0028032264072678044,12956.639276115473
0.0028132264072678044,12834.138024008673
0.0028232264072678044,12714.52822647906
0.0028332264072678044,12597.68913596848
0.0028432264072678045,12481.125368199091
0.0028532264072678045,12364.849176839934
0.0028632264072678045,12252.459947353766
0.0028732264072678045,12140.322013010704
0.0028832264072678046,12029.60909630227
0.0028932264072678046,11920.301921798882
0.0029032264072678046,11812.378361592298
0.0029132264072678046,11704.604535531196
0.0029232264072678047,11599.52210832269
0.0029332264072678047,11496.688045475334
0.0029432264072678047,11393.03271093209
0.0029532264072678048,11292.74939262485
0.0029632264072678048,11192.681336753727
0.002973226407267805,11093.849625352916
0.002983226407267805,10996.238042183963
0.002993226407267805,10899.82791870935
0.003003226407267805,10804.600841722931
0.003013226407267805,10710.538720590665
0.003023226407267805,10617.623805728812
0.003033226407267805,10525.838098308803
0.003043226407267805,10435.161320524172
0.003053226407267805,10344.68005709074
0.003063226407267805,10256.199044685352
0.003073226407267805,10169.637387778761
0.003083226407267805,10083.249235567573
0.003093226407267805,9997.889934194876
0.003103226407267805,9913.545933058936
0.003113226407267805,9830.201534805887
0.003123226407267805,9747.024685919716
0.0031332264072678052,9666.45463389866
0.0031432264072678053,9585.233461739434
0.0031532264072678053,9506.541401867209
0.0031632264072678053,9427.989121150846
0.0031732264072678053,9350.350471854197
0.0031832264072678054,9273.614610640056
0.0031932264072678054,9197.0212302886
0.0032032264072678054,9122.796592082741
0.0032132264072678054,9048.694608360442
0.0032232264072678055,8975.44197825638
0.0032332264072678055,8902.317063963197
0.0032432264072678055,8831.437099531895
0.0032532264072678055,8760.667998732943
0.0032632264072678056,8690.01363927963
0.0032732264072678056,8621.523175434628
0.0032832264072678056,8552.463773780973
0.0032932264072678056,8485.508370369324
0.0033032264072678057,8418.649235395233
0.0033132264072678057,8352.53673298466
0.0033232264072678057,8287.162832251186
0.0033332264072678057,8221.883734515963
0.0033432264072678058,8158.586431123746
0.003353226407267806,8094.752988860617
0.003363226407267806,8032.8473346298
0.003373226407267806,7971.019434774127
0.003383226407267806,7909.269524046816
0.003393226407267806,7848.800060583458
0.003403226407267806,7788.987080680819
0.003413226407267806,7729.825391841284
0.003423226407267806,7671.870183327597
0.003433226407267806,7613.983662704464
0.003443226407267806,7556.719780851517
0.003453226407267806,7500.07304883223
0.003463226407267806,7444.035436261598
0.003473226407267806,7388.053120686888
0.003483226407267806,7333.219650605806
0.003493226407267806,7279.491278763972
0.003503226407267806,7225.814251992822
0.0035132264072678062,7172.702937860929
0.0035232264072678062,7120.153121199588
0.0035332264072678063,7068.157754660777
0.0035432264072678063,7016.709585352353
0.0035532264072678063,6965.801412729245
0.0035632264072678064,6915.426131331085
0.0035732264072678064,6865.576743745697
0.0035832264072678064,6816.246356919826
0.0035932264072678064,6767.428174360753
0.0036032264072678065,6719.115503233418
0.0036132264072678065,6671.301745068651
0.0036232264072678065,6623.98039297775
0.0036332264072678065,6577.1450345345265
0.0036432264072678066,6530.317837712738
0.0036532264072678066,6484.896752459012
0.0036632264072678066,6439.026529031842
0.0036732264072678066,6394.525859118013
0.0036832264072678067,6349.578952913255
0.0036932264072678067,6305.975494783494
0.0037032264072678067,6262.378553305993
0.0037132264072678067,6218.760897869678
0.0037232264072678068,6176.45969915686
0.003733226407267807,6133.712847083315
0.003743226407267807,6091.817989955714
0.003753226407267807,6050.766617051059
0.003763226407267807,6009.270374913758
0.003773226407267807,5969.024910070355
0.003783226407267807,5928.769806899493
0.003793226407267807,5888.895232111235
0.003803226407267807,5848.942818390633
0.003813226407267807,5809.774969934952
0.003823226407267807,5770.963143020237
0.003833226407267807,5732.4802684118185
0.003843226407267807,5694.787974622621
0.003853226407267807,5657.02071539153
0.003863226407267807,5619.479820770696
0.003873226407267807,5582.040683740192
0.003883226407267807,5543.000284081894
0.0038932264072678072,5503.183848924736
0.0039032264072678072,5467.201148494091
0.003913226407267807,5431.505972967129
0.003923226407267806,5396.920693132382
0.003933226407267806,5361.994070318983
0.003943226407267806,5327.723820127712
0.003953226407267805,5294.087082869573
0.003963226407267805,5260.4512708419825
0.003973226407267804,5226.815020848121
0.003983226407267804,5193.816254042909
0.003993226407267804,5161.112422210245
0.004003226407267803,5129.022026150642
0.004013226407267803,5096.601734101221
0.004023226407267802,5065.1152217624685
0.004033226407267802,5033.612836877065
0.0040432264072678015,5002.086914538615
0.004053226407267801,4971.171067487556
0.004063226407267801,4940.539483588234
0.0040732264072678,4910.492004820959
0.0040832264072678,4880.426801556562
0.0040932264072677995,4850.329221805016
0.004103226407267799,4820.810169951191
0.004113226407267799,4791.55913928874
0.004123226407267798,4762.575581626572
0.004133226407267798,4733.808413780625
0.0041432264072677975,4705.398434071059
0.004153226407267797,4677.198521386282
0.004163226407267797,4649.2534243396985
0.004173226407267796,4621.5601753366955
0.004183226407267796,4594.1155365685445
0.004193226407267795,4567.198843749897
0.004203226407267795,4539.960086835317
0.004213226407267795,4513.5255645322295
0.004223226407267794,4487.052362810734
0.004233226407267794,4460.5092102667495
0.004243226407267793,4434.462955039694
0.004253226407267793,4408.917058366169
0.004263226407267793,4383.313018929911
0.004273226407267792,4357.885239665082
0.004283226407267792,4331.85058632967
0.004293226407267791,4305.7433808885635
0.004303226407267791,4281.229380695402
0.0043132264072677905,4256.603125834533
0.00432322640726779,4232.470988012263
0.00433322640726779,4208.538375416244
0.004343226407267789,4184.812406716835
0.004353226407267789,4161.293800905429
0.0043632264072677885,4137.980189101152
0.004373226407267788,4115.101791241305
0.004383226407267788,4091.9410837396335
0.004393226407267787,4069.2212320489307
0.004403226407267787,4046.6846387426535
0.0044132264072677865,4024.343065887836
0.004423226407267786,4002.430052286694
0.004433226407267786,3980.1870367287484
0.004443226407267785,3958.4652785611315
0.004453226407267785,3936.8796264835237
0.004463226407267784,3915.711649189264
0.004473226407267784,3894.497006780708
0.004483226407267784,3873.221061834015
0.004493226407267783,3852.59726616533
0.004503226407267783,3831.9193604936377
0.004513226407267782,3811.4137238880844
0.004523226407267782,3790.8455982756163
0.004533226407267782,3770.6891728421524
0.004543226407267781,3750.923363578813
0.004553226407267781,3730.873494944508
0.00456322640726778,3711.220471932193
0.00457322640726778,3691.7294568628013
0.0045832264072677795,3672.4010596822577
0.004593226407267779,3653.4531605018233
0.004603226407267779,3634.2229118880164
0.004613226407267778,3615.5927282525886
0.004623226407267778,3596.898227696161
0.0046332264072677775,3578.0799177895333
0.004643226407267777,3559.7425711428123
0.004653226407267777,3541.5017811449097
0.004663226407267776,3523.6253394206346
0.004673226407267776,3505.6884855500866
0.0046832264072677755,3487.8950887224887
0.004693226407267775,3470.0248322153284
0.004703226407267775,3452.736808845505
0.004713226407267774,3435.161255786197
0.004723226407267774,3418.1551833566136
0.004733226407267773,3401.080131499645
0.004743226407267773,3383.921394710979
0.004753226407267773,3367.121470864016
0.004763226407267772,3350.6611163908597
0.004773226407267772,3333.918322401004
0.004783226407267771,3317.5213200983358
0.004793226407267771,3301.2538301013415
0.004803226407267771,3285.116634182319
0.00481322640726777,3269.3121928966525
0.00482322640726777,3253.1729552307847
0.004833226407267769,3237.4764678747088
0.004843226407267769,3221.8482012864038
0.0048532264072677685,3206.546219415023
0.004863226407267768,3191.1724070044197
0.004873226407267768,3175.703155882975
0.004883226407267767,3160.5685880410674
0.004893226407267767,3145.5510983292415
0.0049032264072677665,3130.6516833825954
0.004913226407267766,3115.869465940072
0.004923226407267766,3101.2033634417962
